frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
16:34:26.085339,"[0.4692641794681549, 0.36952969431877136, -0.027214160189032555]","[0.46887773275375366, 0.5682302117347717, -0.00617049029096961]","[0.4733548164367676, 0.7595248818397522, 0.04127549007534981]","[0.4368657171726227, 0.10232707113027573, -0.0388198047876358]","[0.41949689388275146, 0.2367759495973587, 0.006826520431786776]","[0.4250876307487488, 0.3495156168937683, 0.14847776293754578]","[0.5185335874557495, 0.36475616693496704, 0.02712026797235012]","[0.5240544080734253, 0.5667062401771545, 0.0886918157339096]","[0.528893768787384, 0.7623292207717896, 0.13621491193771362]","[0.5410096645355225, 0.10907085984945297, 0.01746741496026516]","[0.5552769303321838, 0.2423291802406311, 0.05739021673798561]","[0.5519354939460754, 0.37276721000671387, 0.17429080605506897]"
16:34:26.152363,"[0.46942007541656494, 0.37070131301879883, -0.02799299545586109]","[0.4687648415565491, 0.5689941048622131, -0.01208065077662468]","[0.4736180901527405, 0.7595471739768982, 0.032980162650346756]","[0.4360332489013672, 0.10232926905155182, -0.03670995309948921]","[0.41906091570854187, 0.2376982569694519, 0.007527957204729319]","[0.42262664437294006, 0.34998926520347595, 0.13244010508060455]","[0.5124894380569458, 0.365939199924469, 0.027920445427298546]","[0.5196639895439148, 0.5670917630195618, 0.08844120800495148]","[0.5278322696685791, 0.7619186639785767, 0.13599559664726257]","[0.5396671295166016, 0.1092827320098877, 0.018405728042125702]","[0.5537376999855042, 0.24240459501743317, 0.053597088903188705]","[0.5485485196113586, 0.3728426396846771, 0.14750297367572784]"
16:34:26.211814,"[0.4664047956466675, 0.3733651638031006, -0.026307467371225357]","[0.4664457142353058, 0.570969820022583, -0.005123940762132406]","[0.473944753408432, 0.75992751121521, 0.0377638079226017]","[0.43410375714302063, 0.10257626324892044, -0.027629783377051353]","[0.41473132371902466, 0.2373068630695343, 0.015507528558373451]","[0.42146751284599304, 0.3499491512775421, 0.13607215881347656]","[0.5091216564178467, 0.36768853664398193, 0.026201002299785614]","[0.5168473720550537, 0.570827305316925, 0.08945906162261963]","[0.5273587107658386, 0.7620338797569275, 0.1384592354297638]","[0.5350658297538757, 0.10943051427602768, 0.018284041434526443]","[0.546484649181366, 0.2428290694952011, 0.05271128565073013]","[0.5455202460289001, 0.3753868043422699, 0.14913837611675262]"
16:34:26.271268,"[0.4623458683490753, 0.37902042269706726, -0.02444554679095745]","[0.46234604716300964, 0.5733562707901001, 0.01969911903142929]","[0.4726674258708954, 0.760635495185852, 0.08144928514957428]","[0.43008551001548767, 0.10330254584550858, -0.029776237905025482]","[0.4086766242980957, 0.23732127249240875, 0.025943661108613014]","[0.411891907453537, 0.34628018736839294, 0.1834501177072525]","[0.5052091479301453, 0.37645459175109863, 0.024348678067326546]","[0.5137220621109009, 0.5733193159103394, 0.10437219589948654]","[0.5281577706336975, 0.7619546055793762, 0.17055979371070862]","[0.530943751335144, 0.11109364777803421, 0.00760689377784729]","[0.5440923571586609, 0.24812796711921692, 0.05126161873340607]","[0.543594241142273, 0.3816976249217987, 0.15885429084300995]"
16:34:26.331684,"[0.4810929000377655, 0.3787696063518524, -0.03487084433436394]","[0.4877064526081085, 0.5733392238616943, -0.001272965339012444]","[0.5136220455169678, 0.7637231349945068, 0.10397513210773468]","[0.5113314986228943, 0.10653956979513168, -0.1858413964509964]","[0.5094430446624756, 0.23892520368099213, -0.15760628879070282]","[0.46072518825531006, 0.3560976982116699, -0.1781340092420578]","[0.4708782732486725, 0.376823753118515, 0.034884657710790634]","[0.47077876329421997, 0.5751361846923828, 0.08095356822013855]","[0.4870602488517761, 0.7612900137901306, 0.18755754828453064]","[0.43140533566474915, 0.11117102950811386, -0.08496692031621933]","[0.41303399205207825, 0.24247151613235474, -0.051978230476379395]","[0.4534374177455902, 0.36711302399635315, -0.10477609932422638]"
16:34:26.392065,"[0.5018342137336731, 0.3705978989601135, -0.02177896350622177]","[0.5006006360054016, 0.5651196837425232, 0.004877681843936443]","[0.5177647471427917, 0.7369691729545593, 0.1864416003227234]","[0.5156051516532898, 0.1077396422624588, -0.18173113465309143]","[0.5326931476593018, 0.24186214804649353, -0.13893313705921173]","[0.5339319705963135, 0.3646395206451416, -0.20781801640987396]","[0.45648977160453796, 0.3765261471271515, 0.02181415818631649]","[0.4610618054866791, 0.5752492547035217, 0.01625075750052929]","[0.473582923412323, 0.7608721256256104, 0.1759614795446396]","[0.4222015142440796, 0.11116941273212433, -0.12882456183433533]","[0.3974439799785614, 0.2370690554380417, -0.07380219548940659]","[0.39566364884376526, 0.35250207781791687, -0.15206120908260345]"
16:34:26.450957,"[0.5095617771148682, 0.36098435521125793, -0.0017928628949448466]","[0.5055318474769592, 0.5350843667984009, -0.2573382556438446]","[0.5143672823905945, 0.6967739462852478, -0.0401499979197979]","[0.5171377658843994, 0.10770753026008606, -0.16477259993553162]","[0.538520872592926, 0.24168822169303894, -0.11965005844831467]","[0.5413282513618469, 0.36343303322792053, -0.21323682367801666]","[0.451189249753952, 0.37200114130973816, 0.0017815023893490434]","[0.4558452367782593, 0.5750332474708557, -0.06981611251831055]","[0.46734875440597534, 0.7607628107070923, 0.10833238065242767]","[0.4194670617580414, 0.110371895134449, -0.1584034413099289]","[0.3955898880958557, 0.23720146715641022, -0.12079743295907974]","[0.39732229709625244, 0.3558279573917389, -0.19842232763767242]"
16:34:26.511016,"[0.5099984407424927, 0.354736864566803, -0.00312213902361691]","[0.5059453845024109, 0.4887620210647583, -0.37312301993370056]","[0.5094994306564331, 0.6709612607955933, -0.20210905373096466]","[0.5138887763023376, 0.10543691366910934, -0.15169121325016022]","[0.539932370185852, 0.2364499419927597, -0.12140078097581863]","[0.5427393317222595, 0.3601556718349457, -0.2256806641817093]","[0.4499047100543976, 0.36982759833335876, 0.003126655938103795]","[0.45528075098991394, 0.5726488828659058, -0.058076586574316025]","[0.4686949849128723, 0.7587350606918335, 0.11450844258069992]","[0.4170025885105133, 0.10954568535089493, -0.1409672200679779]","[0.3911571502685547, 0.2366171032190323, -0.11349605768918991]","[0.3978572189807892, 0.3568396270275116, -0.1859877109527588]"
16:34:26.569863,"[0.5070311427116394, 0.353188157081604, 0.0004720542056020349]","[0.5081712007522583, 0.46551671624183655, -0.36806660890579224]","[0.5069409608840942, 0.6505054831504822, -0.1667664349079132]","[0.5135850310325623, 0.10355217009782791, -0.13487204909324646]","[0.5407889485359192, 0.2315305471420288, -0.09953272342681885]","[0.5439698696136475, 0.3554219901561737, -0.19625335931777954]","[0.45075923204421997, 0.3696386516094208, -0.00044555356726050377]","[0.45510998368263245, 0.5724457502365112, -0.06291176378726959]","[0.469144731760025, 0.7555410861968994, 0.12269654124975204]","[0.41587600111961365, 0.10763038694858551, -0.12761640548706055]","[0.3890853524208069, 0.23359458148479462, -0.1005350649356842]","[0.39825040102005005, 0.3526977598667145, -0.1726178228855133]"
16:34:26.629420,"[0.5053418874740601, 0.3545137047767639, 0.0006795756053179502]","[0.5072315335273743, 0.47612902522087097, -0.297300785779953]","[0.5048642754554749, 0.6637926697731018, -0.09589583426713943]","[0.5150811672210693, 0.10290580242872238, -0.14414197206497192]","[0.5456964373588562, 0.23087725043296814, -0.1129789724946022]","[0.549375593662262, 0.35482585430145264, -0.21397355198860168]","[0.4503162205219269, 0.3711942732334137, -0.0006515485001727939]","[0.4563203752040863, 0.5744335651397705, -0.0608864426612854]","[0.471574991941452, 0.7526457905769348, 0.12424936145544052]","[0.4150107204914093, 0.10702454298734665, -0.14539070427417755]","[0.3850862681865692, 0.23393796384334564, -0.12667492032051086]","[0.3982197940349579, 0.35330167412757874, -0.20320867002010345]"
