frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
14:37:55.065236,"[0.5341373085975647, 0.3774324059486389]","[0.5381457209587097, 0.5947374105453491]","[0.5429670810699463, 0.8096163272857666]","[0.5438509583473206, 0.07113558053970337]","[0.5338966250419617, 0.2427797168493271]","[0.4998038709163666, 0.37841862440109253]","[0.5391667485237122, 0.37605568766593933]","[0.5466022491455078, 0.5843155980110168]","[0.5667032599449158, 0.7763577699661255]","[0.5537638068199158, 0.08612644672393799]","[0.5431498289108276, 0.2511070668697357]","[0.5166673064231873, 0.35572659969329834]"
14:37:55.139535,"[0.5358127951622009, 0.3792426884174347]","[0.5409161448478699, 0.5948907732963562]","[0.5448828935623169, 0.8094907999038696]","[0.5438525676727295, 0.0711352676153183]","[0.5341342687606812, 0.24310964345932007]","[0.4998345375061035, 0.37854090332984924]","[0.5324582457542419, 0.37715184688568115]","[0.5413876175880432, 0.584446370601654]","[0.5603398680686951, 0.7758319973945618]","[0.5494117140769958, 0.0864589512348175]","[0.541660487651825, 0.2486584484577179]","[0.5166888236999512, 0.3561285734176636]"
14:37:55.200416,"[0.5359358191490173, 0.3796186149120331]","[0.5412312746047974, 0.5944783091545105]","[0.5456696152687073, 0.8094087839126587]","[0.5438116192817688, 0.07113391160964966]","[0.5342814326286316, 0.24309886991977692]","[0.5000407695770264, 0.37834790349006653]","[0.5292866230010986, 0.37728580832481384]","[0.5380685925483704, 0.5834121704101562]","[0.5567948222160339, 0.7746738195419312]","[0.5457255840301514, 0.08674997091293335]","[0.539481520652771, 0.24737700819969177]","[0.5168216824531555, 0.35620641708374023]"
14:37:55.260054,"[0.5361037850379944, 0.37958958745002747]","[0.5411904454231262, 0.5927691459655762]","[0.5457556247711182, 0.8093671798706055]","[0.5433319807052612, 0.07061677426099777]","[0.5342146754264832, 0.24294687807559967]","[0.5003206133842468, 0.3770739734172821]","[0.5298860669136047, 0.37716928124427795]","[0.5385141968727112, 0.5830639600753784]","[0.5557938814163208, 0.7740889191627502]","[0.5459596514701843, 0.08670715242624283]","[0.5392329096794128, 0.24572788178920746]","[0.5171443223953247, 0.356479674577713]"
14:37:55.319847,"[0.5361831188201904, 0.37958571314811707]","[0.5406401753425598, 0.5920069813728333]","[0.5458144545555115, 0.8087430000305176]","[0.5433292984962463, 0.07057482749223709]","[0.5342547297477722, 0.24191054701805115]","[0.5003135204315186, 0.3769697844982147]","[0.5304278135299683, 0.3770950436592102]","[0.5390673279762268, 0.5826743841171265]","[0.5563974380493164, 0.7733898758888245]","[0.5454137921333313, 0.08668878674507141]","[0.5387201309204102, 0.24426108598709106]","[0.517147421836853, 0.35649359226226807]"
14:37:55.379324,"[0.5361674427986145, 0.380145788192749]","[0.539646327495575, 0.5913621783256531]","[0.5439949631690979, 0.8078311085700989]","[0.5430068373680115, 0.07057390362024307]","[0.5342625379562378, 0.2417256385087967]","[0.5001878142356873, 0.37705445289611816]","[0.5308735370635986, 0.37723055481910706]","[0.5392759442329407, 0.5817947387695312]","[0.5566728115081787, 0.7698389887809753]","[0.5457993745803833, 0.08665827661752701]","[0.5387395024299622, 0.24374960362911224]","[0.5172051787376404, 0.3568022847175598]"
14:37:55.438770,"[0.536166250705719, 0.38084301352500916]","[0.5395582914352417, 0.591232180595398]","[0.5433474183082581, 0.80765700340271]","[0.5429919958114624, 0.07056122273206711]","[0.5344488620758057, 0.2417089343070984]","[0.5001212954521179, 0.37710559368133545]","[0.5304010510444641, 0.37766385078430176]","[0.5395969152450562, 0.5816605687141418]","[0.5570809841156006, 0.7684009075164795]","[0.5445537567138672, 0.08655431866645813]","[0.5379922986030579, 0.24340082705020905]","[0.5167884230613708, 0.3568466007709503]"
14:37:55.495861,"[0.5361574292182922, 0.3809676468372345]","[0.5394934415817261, 0.5912186503410339]","[0.5439938306808472, 0.8051620721817017]","[0.5428056716918945, 0.07044325023889542]","[0.5344628095626831, 0.24170701205730438]","[0.49989140033721924, 0.3776041567325592]","[0.5304734706878662, 0.3777628540992737]","[0.5396937727928162, 0.581671953201294]","[0.5572601556777954, 0.7680719494819641]","[0.5446324944496155, 0.08608133345842361]","[0.5379437804222107, 0.24310725927352905]","[0.5166805386543274, 0.3574870526790619]"
14:37:55.555698,"[0.5362492799758911, 0.38095584511756897]","[0.5390018224716187, 0.5910966396331787]","[0.5440269112586975, 0.8049227595329285]","[0.5426731705665588, 0.06972915679216385]","[0.5347933173179626, 0.24170753359794617]","[0.49995535612106323, 0.37786969542503357]","[0.5306551456451416, 0.3777664303779602]","[0.5397692322731018, 0.5815271735191345]","[0.5574578046798706, 0.7682219743728638]","[0.544589638710022, 0.0856320932507515]","[0.5380052924156189, 0.24315841495990753]","[0.5168513059616089, 0.35837680101394653]"
14:37:55.614820,"[0.5362317562103271, 0.38093459606170654]","[0.5355902314186096, 0.5907739996910095]","[0.5434572696685791, 0.8047997951507568]","[0.5425364375114441, 0.06965790688991547]","[0.5348026752471924, 0.24237357079982758]","[0.5000738501548767, 0.37864604592323303]","[0.5319904088973999, 0.3776465356349945]","[0.5402168035507202, 0.5814541578292847]","[0.5577225089073181, 0.7682787775993347]","[0.5447423458099365, 0.08555807918310165]","[0.5380504131317139, 0.24383677542209625]","[0.5174665451049805, 0.3598213791847229]"
