frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
16:33:47.307605,"[0.497327983379364, 0.37109193205833435, -0.12361443042755127]","[0.4959758520126343, 0.5950568914413452, -0.04913928359746933]","[0.5110085010528564, 0.8217732906341553, 0.035667818039655685]","[0.504758358001709, 0.06392532587051392, -0.2928265631198883]","[0.5153096914291382, 0.23151682317256927, -0.34801265597343445]","[0.48137366771698, 0.3774573802947998, -0.33987030386924744]","[0.49596723914146423, 0.3718518912792206, 0.1234675869345665]","[0.4928680956363678, 0.5811857581138611, 0.22017566859722137]","[0.5070874094963074, 0.7968396544456482, 0.35475432872772217]","[0.5059939622879028, 0.08027613162994385, 0.1073906421661377]","[0.506601095199585, 0.245867520570755, 0.15368705987930298]","[0.48373064398765564, 0.36439746618270874, 0.09187068790197372]"
16:33:47.385483,"[0.49508652091026306, 0.38267016410827637, -0.1235462874174118]","[0.49467018246650696, 0.5923389792442322, -0.06696216017007828]","[0.5110389590263367, 0.8217747807502747, -0.004296745173633099]","[0.5070645809173584, 0.06621592491865158, -0.27157852053642273]","[0.5175846219062805, 0.2311505377292633, -0.3200835585594177]","[0.4863613545894623, 0.3764260709285736, -0.3047219216823578]","[0.4911176562309265, 0.3830200731754303, 0.12341753393411636]","[0.49243277311325073, 0.5820401906967163, 0.20428496599197388]","[0.5070712566375732, 0.7913454174995422, 0.31338056921958923]","[0.500765860080719, 0.08459895104169846, 0.11762458831071854]","[0.500863254070282, 0.24275150895118713, 0.16259096562862396]","[0.481649786233902, 0.3610629439353943, 0.09871582686901093]"
16:33:47.446784,"[0.49479159712791443, 0.3886421322822571, -0.1220662072300911]","[0.4946284294128418, 0.5923565030097961, -0.07239499688148499]","[0.5111367106437683, 0.8214320540428162, -0.009389870800077915]","[0.5104935169219971, 0.06905412673950195, -0.27586254477500916]","[0.5200732946395874, 0.23205405473709106, -0.3241204023361206]","[0.48847001791000366, 0.37665286660194397, -0.31576263904571533]","[0.4866122305393219, 0.3869001865386963, 0.12201950699090958]","[0.4916916787624359, 0.5843544006347656, 0.20625028014183044]","[0.5071205496788025, 0.788041353225708, 0.3236736059188843]","[0.49428197741508484, 0.09020281583070755, 0.10386143624782562]","[0.49525946378707886, 0.24301283061504364, 0.15498539805412292]","[0.4774259328842163, 0.36022916436195374, 0.09026265144348145]"
16:33:47.505534,"[0.4937593638896942, 0.3902195394039154, -0.12001421302556992]","[0.4949890971183777, 0.5912708640098572, -0.07961951941251755]","[0.5112469792366028, 0.8212308287620544, -0.028071822598576546]","[0.5123611092567444, 0.0698513314127922, -0.2559109032154083]","[0.5208084583282471, 0.2317267805337906, -0.30861490964889526]","[0.48965877294540405, 0.3733428716659546, -0.30569517612457275]","[0.48035165667533875, 0.387379914522171, 0.12000434845685959]","[0.49066823720932007, 0.5849229693412781, 0.19906292855739594]","[0.5063112378120422, 0.7883832454681396, 0.3036642372608185]","[0.4894393980503082, 0.09273876249790192, 0.11107724159955978]","[0.4904732406139374, 0.24199941754341125, 0.15956440567970276]","[0.4711056351661682, 0.34938883781433105, 0.09014439582824707]"
16:33:47.564178,"[0.4936487078666687, 0.38861578702926636, -0.12010080367326736]","[0.49604758620262146, 0.5896206498146057, -0.07352574914693832]","[0.5111251473426819, 0.8177714347839355, -0.009603491052985191]","[0.5131202936172485, 0.06971652060747147, -0.26390162110328674]","[0.5206372141838074, 0.22943559288978577, -0.3161728084087372]","[0.48932769894599915, 0.369179368019104, -0.3072112798690796]","[0.48144131898880005, 0.38635921478271484, 0.12007125467061996]","[0.49149900674819946, 0.584534227848053, 0.19688676297664642]","[0.5063826441764832, 0.7864462733268738, 0.30054017901420593]","[0.49107274413108826, 0.09252827614545822, 0.11728376895189285]","[0.49238523840904236, 0.2400663048028946, 0.16734378039836884]","[0.47177550196647644, 0.34443676471710205, 0.09710994362831116]"
16:33:47.622930,"[0.49370792508125305, 0.38729730248451233, -0.12012714892625809]","[0.49691811203956604, 0.5895103216171265, -0.07295093685388565]","[0.5111435055732727, 0.8174239993095398, -0.0038419885095208883]","[0.5128283500671387, 0.06791190057992935, -0.26654988527297974]","[0.5206133127212524, 0.22627678513526917, -0.32008734345436096]","[0.4890117049217224, 0.36956754326820374, -0.3116466701030731]","[0.4826797842979431, 0.385259747505188, 0.12009212374687195]","[0.4923897385597229, 0.5834241509437561, 0.21078935265541077]","[0.5067176818847656, 0.7831310629844666, 0.33698543906211853]","[0.49167439341545105, 0.09162931144237518, 0.11632846295833588]","[0.4935007095336914, 0.23664490878582, 0.16610728204250336]","[0.47215989232063293, 0.3452276885509491, 0.10006403923034668]"
16:33:47.681781,"[0.49374353885650635, 0.3840738832950592, -0.12017872929573059]","[0.49701282382011414, 0.5895547866821289, -0.07045914977788925]","[0.5111444592475891, 0.8170459866523743, -0.004289904143661261]","[0.5124319195747375, 0.06770893931388855, -0.2693885564804077]","[0.5205122232437134, 0.22640350461006165, -0.32113996148109436]","[0.4887195825576782, 0.36902010440826416, -0.3109639585018158]","[0.48359745740890503, 0.3821263313293457, 0.12013699859380722]","[0.4927400052547455, 0.5815869569778442, 0.20953616499900818]","[0.5075644850730896, 0.7801790237426758, 0.3338993191719055]","[0.49504557251930237, 0.09041143953800201, 0.11606454104185104]","[0.4942355751991272, 0.23568956553936005, 0.16694793105125427]","[0.47150856256484985, 0.34225741028785706, 0.10421950370073318]"
16:33:47.740324,"[0.49316686391830444, 0.38337442278862, -0.12017035484313965]","[0.497111976146698, 0.5918444991111755, -0.06980907171964645]","[0.5113010406494141, 0.818376362323761, -0.0012104789493605494]","[0.5123740434646606, 0.06733568757772446, -0.28718817234039307]","[0.5203303694725037, 0.22923867404460907, -0.3285975754261017]","[0.48393139243125916, 0.370645135641098, -0.31430286169052124]","[0.4840880036354065, 0.3811284005641937, 0.12012971192598343]","[0.4930051565170288, 0.5814942717552185, 0.20844639837741852]","[0.5079766511917114, 0.7808255553245544, 0.3337836265563965]","[0.4987236261367798, 0.08917326480150223, 0.09600832313299179]","[0.49470555782318115, 0.2359704226255417, 0.15344737470149994]","[0.47176632285118103, 0.34362438321113586, 0.10018495470285416]"
16:33:47.798861,"[0.49282920360565186, 0.38316506147384644, -0.1200726106762886]","[0.4971095621585846, 0.5918044447898865, -0.06911509484052658]","[0.5117505192756653, 0.8195198774337769, -0.004169649910181761]","[0.5121282935142517, 0.06731986999511719, -0.28361502289772034]","[0.5202487707138062, 0.22929136455059052, -0.3266184628009796]","[0.48373106122016907, 0.3707445561885834, -0.3150638937950134]","[0.48363396525382996, 0.38053369522094727, 0.12004271894693375]","[0.4929909408092499, 0.5797424912452698, 0.2090471088886261]","[0.5084616541862488, 0.781308114528656, 0.3352188766002655]","[0.49859902262687683, 0.08897275477647781, 0.09912239760160446]","[0.49332648515701294, 0.23614466190338135, 0.15415020287036896]","[0.46679720282554626, 0.34754371643066406, 0.09946116805076599]"
16:33:47.857697,"[0.49285393953323364, 0.38282540440559387, -0.12012632936239243]","[0.496928870677948, 0.5918071269989014, -0.06904440373182297]","[0.5117570161819458, 0.8207716941833496, -0.004045372363179922]","[0.5108181238174438, 0.0666973888874054, -0.2739245295524597]","[0.5194309949874878, 0.22846868634223938, -0.3184252977371216]","[0.48376691341400146, 0.37085583806037903, -0.30095526576042175]","[0.4838690757751465, 0.3797979950904846, 0.12009500712156296]","[0.49298959970474243, 0.5797569155693054, 0.20943938195705414]","[0.5081826448440552, 0.7816975116729736, 0.33788001537323]","[0.5011972784996033, 0.08774199336767197, 0.11009428650140762]","[0.4937180280685425, 0.2363584190607071, 0.1597001552581787]","[0.46797657012939453, 0.3503807485103607, 0.10765420645475388]"
