frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
16:41:12.748819,"[0.47126927971839905, 0.4291980266571045, -0.10869766026735306]","[0.5867391228675842, 0.3761189579963684, 0.18828286230564117]","[0.7017480731010437, 0.3213999569416046, 0.46750393509864807]","[0.23784658312797546, 0.44171181321144104, -0.39613181352615356]","[0.37437111139297485, 0.5052224397659302, -0.38516947627067566]","[0.3402935266494751, 0.6958314180374146, -0.33152347803115845]","[0.4366588294506073, 0.3982406556606293, 0.10836005210876465]","[0.5599222779273987, 0.3847908675670624, 0.3799651265144348]","[0.6873053908348083, 0.3289146423339844, 0.6678505539894104]","[0.17516033351421356, 0.3682723045349121, -0.10366526991128922]","[0.2563636004924774, 0.4133870005607605, 0.1691504567861557]","[0.2034173607826233, 0.5374326109886169, 0.37230613827705383]"
16:41:12.808945,"[0.47195979952812195, 0.44102323055267334, -0.10645446926355362]","[0.5862694978713989, 0.3816153407096863, 0.19257928431034088]","[0.7013330459594727, 0.32192039489746094, 0.47058185935020447]","[0.2298414409160614, 0.4743148386478424, -0.3810815215110779]","[0.3759331703186035, 0.5147008299827576, -0.3518792986869812]","[0.3394240438938141, 0.6967089772224426, -0.2968200445175171]","[0.4376998245716095, 0.40954452753067017, 0.10624580830335617]","[0.5597277879714966, 0.3933199942111969, 0.37063759565353394]","[0.6866956353187561, 0.3322483003139496, 0.6548665761947632]","[0.1748979538679123, 0.3902376592159271, -0.10418477654457092]","[0.2585059404373169, 0.4079151153564453, 0.16402383148670197]","[0.20566312968730927, 0.5341143012046814, 0.35325887799263]"
16:41:12.867457,"[0.46963638067245483, 0.46077099442481995, -0.1009453535079956]","[0.5842139720916748, 0.3868739604949951, 0.1931087076663971]","[0.69614177942276, 0.3241685926914215, 0.46317386627197266]","[0.22092768549919128, 0.510079562664032, -0.34163543581962585]","[0.37530717253685, 0.5192533731460571, -0.29166507720947266]","[0.337303102016449, 0.7044498324394226, -0.20470789074897766]","[0.4380882680416107, 0.42015978693962097, 0.10080365091562271]","[0.5582707524299622, 0.4008258879184723, 0.35531169176101685]","[0.6844882369041443, 0.33583948016166687, 0.626610517501831]","[0.17532490193843842, 0.40436506271362305, -0.10363305360078812]","[0.2568337619304657, 0.4033377766609192, 0.16146965324878693]","[0.21250301599502563, 0.5307815074920654, 0.34748393297195435]"
16:41:12.925940,"[0.4683386981487274, 0.47614187002182007, -0.09803339093923569]","[0.5835310816764832, 0.3924492299556732, 0.19378048181533813]","[0.6968002319335938, 0.3261193037033081, 0.4587261974811554]","[0.21450446546077728, 0.5423677563667297, -0.31852832436561584]","[0.3662657141685486, 0.5227087140083313, -0.25189119577407837]","[0.3346969485282898, 0.7093960046768188, -0.13720722496509552]","[0.43685027956962585, 0.42140311002731323, 0.09788649529218674]","[0.5576371550559998, 0.3998805582523346, 0.34751829504966736]","[0.6839120388031006, 0.33484211564064026, 0.6145296692848206]","[0.1751474291086197, 0.4209134578704834, -0.08368182182312012]","[0.2573314607143402, 0.4007870852947235, 0.15885105729103088]","[0.21496817469596863, 0.5276733040809631, 0.32802048325538635]"
16:41:12.984157,"[0.46657416224479675, 0.48423564434051514, -0.09632139652967453]","[0.5784716010093689, 0.40088605880737305, 0.19481147825717926]","[0.694395124912262, 0.32647034525871277, 0.4439339339733124]","[0.2075159102678299, 0.5523982644081116, -0.31456348299980164]","[0.35614725947380066, 0.5214009284973145, -0.24844172596931458]","[0.3349558711051941, 0.7090547680854797, -0.13559284806251526]","[0.43640854954719543, 0.42946499586105347, 0.0961625874042511]","[0.5544480681419373, 0.4019743800163269, 0.3417416512966156]","[0.6813002824783325, 0.3340616226196289, 0.5981788039207458]","[0.17178940773010254, 0.4485871195793152, -0.08256624639034271]","[0.24215859174728394, 0.3910883665084839, 0.15470094978809357]","[0.21781106293201447, 0.5169854164123535, 0.33077096939086914]"
16:41:13.041603,"[0.4577931761741638, 0.4918352961540222, -0.0927351787686348]","[0.57136470079422, 0.41276445984840393, 0.18276692926883698]","[0.691637396812439, 0.3291235864162445, 0.39051520824432373]","[0.2034568339586258, 0.5681977868080139, -0.3062405288219452]","[0.3440104126930237, 0.5220203995704651, -0.2359665036201477]","[0.33510759472846985, 0.7062114477157593, -0.12560659646987915]","[0.4234374761581421, 0.4342772960662842, 0.0925520732998848]","[0.545796811580658, 0.4096730947494507, 0.31631094217300415]","[0.6723559498786926, 0.33647966384887695, 0.5490331649780273]","[0.16454194486141205, 0.45476651191711426, -0.09138409793376923]","[0.2262316644191742, 0.3902672529220581, 0.13943630456924438]","[0.21049274504184723, 0.5016495585441589, 0.3278442919254303]"
16:41:13.100458,"[0.46071261167526245, 0.4863252341747284, -0.09356800466775894]","[0.5723288655281067, 0.4102967381477356, 0.1844557374715805]","[0.693053662776947, 0.33218327164649963, 0.4048527479171753]","[0.20425735414028168, 0.568665087223053, -0.30295154452323914]","[0.34345877170562744, 0.5250237584114075, -0.23125845193862915]","[0.33527234196662903, 0.702708899974823, -0.09988896548748016]","[0.4267347455024719, 0.4334647059440613, 0.09337923675775528]","[0.5479006171226501, 0.4092058837413788, 0.32818305492401123]","[0.6728042364120483, 0.3364274501800537, 0.5761635303497314]","[0.16626912355422974, 0.4554615020751953, -0.07917524874210358]","[0.2282615602016449, 0.38552290201187134, 0.14050230383872986]","[0.21339602768421173, 0.5036457180976868, 0.3298235237598419]"
16:41:13.158466,"[0.46169179677963257, 0.4867757260799408, -0.09299518167972565]","[0.5738584995269775, 0.41075918078422546, 0.18581892549991608]","[0.6933173537254333, 0.33195996284484863, 0.4155803322792053]","[0.20556022226810455, 0.5674406886100769, -0.3015011250972748]","[0.3452093303203583, 0.5326244235038757, -0.23579898476600647]","[0.3358057141304016, 0.7034799456596375, -0.1260741800069809]","[0.4285764992237091, 0.4334866404533386, 0.0928105041384697]","[0.5488421320915222, 0.40997111797332764, 0.3278527855873108]","[0.673291802406311, 0.3363190293312073, 0.575370728969574]","[0.167124941945076, 0.4514591097831726, -0.07947611808776855]","[0.2274779975414276, 0.37699753046035767, 0.14112433791160583]","[0.21460209786891937, 0.503800630569458, 0.33827605843544006]"
16:41:13.218138,"[0.4614246189594269, 0.49197569489479065, -0.09196912497282028]","[0.5744959115982056, 0.40905457735061646, 0.17332960665225983]","[0.6933696866035461, 0.3317708969116211, 0.38104403018951416]","[0.20413728058338165, 0.5777966976165771, -0.28610146045684814]","[0.3451702296733856, 0.5354514718055725, -0.21897651255130768]","[0.33557888865470886, 0.7036065459251404, -0.11771003901958466]","[0.4296673536300659, 0.4357171654701233, 0.09178062528371811]","[0.5496851205825806, 0.4094999432563782, 0.3051395118236542]","[0.6737073063850403, 0.3359055817127228, 0.5348730087280273]","[0.16767923533916473, 0.4577849805355072, -0.07784993201494217]","[0.2306622415781021, 0.3771264851093292, 0.13047118484973907]","[0.21477460861206055, 0.5067415833473206, 0.30811068415641785]"
16:41:13.276333,"[0.46153539419174194, 0.4923416078090668, -0.09207478910684586]","[0.5745884776115417, 0.4080227017402649, 0.17724862694740295]","[0.6936739087104797, 0.331584632396698, 0.39538007974624634]","[0.2036169022321701, 0.5888389348983765, -0.2736797034740448]","[0.3451114296913147, 0.5414586663246155, -0.20703259110450745]","[0.33574286103248596, 0.7005226612091064, -0.0992148220539093]","[0.43031421303749084, 0.43569281697273254, 0.0918823778629303]","[0.5501206517219543, 0.40792521834373474, 0.3131474554538727]","[0.674096405506134, 0.3355947434902191, 0.5471216440200806]","[0.1680934578180313, 0.46108412742614746, -0.06154651194810867]","[0.23204021155834198, 0.3772319555282593, 0.13138578832149506]","[0.2154884785413742, 0.5125564336776733, 0.3093006908893585]"
