frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
16:33:12.548390,"[0.5383043885231018, 0.3892221748828888, 0.0024127825163304806]","[0.5506273508071899, 0.6113649010658264, -0.058330874890089035]","[0.5590036511421204, 0.8309252262115479, 0.10228343307971954]","[0.5434871912002563, 0.07923883199691772, -0.0010143258841708302]","[0.5634125471115112, 0.10147488117218018, -0.2705448567867279]","[0.530653715133667, 0.061239030212163925, -0.5212384462356567]","[0.47030147910118103, 0.39539453387260437, -0.0025751797948032618]","[0.4476025402545929, 0.6233258247375488, -0.045639630407094955]","[0.4284626841545105, 0.8273671865463257, 0.10276804119348526]","[0.4555610418319702, 0.07763615250587463, -0.009184380993247032]","[0.4296538233757019, 0.06671053171157837, -0.2865750193595886]","[0.4389953315258026, 0.03608611226081848, -0.5660093426704407]"
16:33:12.615682,"[0.5385452508926392, 0.3913831412792206, 0.010570274665951729]","[0.5503742098808289, 0.6168134808540344, -0.028605027124285698]","[0.5575052499771118, 0.8318852186203003, 0.09296248108148575]","[0.5433222651481628, 0.09520106017589569, 0.08611295372247696]","[0.5642017722129822, 0.10197935998439789, -0.14613302052021027]","[0.5352218747138977, 0.06396981328725815, -0.3693116307258606]","[0.4703013300895691, 0.39642512798309326, -0.01072627492249012]","[0.4456697404384613, 0.6234241127967834, -0.05268089473247528]","[0.42334339022636414, 0.8299906253814697, 0.05339033156633377]","[0.45354893803596497, 0.09039536118507385, 0.011362905614078045]","[0.4296359419822693, 0.07516255974769592, -0.2706657648086548]","[0.4381091296672821, 0.03667331114411354, -0.5301225781440735]"
16:33:12.677238,"[0.5369835495948792, 0.39513587951660156, 0.0031633968465030193]","[0.5476195812225342, 0.6188333630561829, -0.041508086025714874]","[0.5569331049919128, 0.8324460983276367, 0.026199914515018463]","[0.5381375551223755, 0.10876049101352692, 0.24917788803577423]","[0.5625677704811096, 0.09424781799316406, 0.10543687641620636]","[0.5330297946929932, 0.06394161283969879, 0.04180509224534035]","[0.46856337785720825, 0.40261536836624146, -0.0032678807619959116]","[0.4427586495876312, 0.6238481402397156, -0.06240461394190788]","[0.4222101867198944, 0.8299633264541626, 0.0038582829292863607]","[0.4483115077018738, 0.10575605183839798, 0.2304585874080658]","[0.42486771941185, 0.06868182122707367, 0.09476248174905777]","[0.43851438164711, 0.04297091066837311, 0.030617354437708855]"
16:33:12.736159,"[0.5336770415306091, 0.3907672166824341, 0.004068539012223482]","[0.5458738803863525, 0.6183127760887146, -0.04079538956284523]","[0.5564216375350952, 0.8318033218383789, 0.01827586069703102]","[0.533794641494751, 0.1040295735001564, 0.2001185119152069]","[0.5546842217445374, 0.09636538475751877, 0.04483727738261223]","[0.5316627025604248, 0.06596262753009796, -0.066571906208992]","[0.46463215351104736, 0.39971739053726196, -0.0041526616550982]","[0.43863925337791443, 0.6229566931724548, -0.06593947857618332]","[0.42104312777519226, 0.8316994309425354, -0.003200448350980878]","[0.44400522112846375, 0.10125793516635895, 0.1414993405342102]","[0.41836997866630554, 0.06316438317298889, -0.06924497336149216]","[0.43461427092552185, 0.042659226804971695, -0.24689704179763794]"
16:33:12.794796,"[0.5305947661399841, 0.38888999819755554, 0.004062189254909754]","[0.544043242931366, 0.6124733090400696, -0.041553255170583725]","[0.5553044080734253, 0.8301293849945068, 0.009451045654714108]","[0.5310139656066895, 0.10133132338523865, 0.1946142315864563]","[0.5506570339202881, 0.12913136184215546, 0.026567498221993446]","[0.5336163640022278, 0.06886220723390579, -0.10897459834814072]","[0.4608219861984253, 0.3973747193813324, -0.004148399457335472]","[0.4363119900226593, 0.6212967038154602, -0.08060010522603989]","[0.4201863408088684, 0.833613395690918, -0.028411658480763435]","[0.43929052352905273, 0.09843920171260834, 0.16334041953086853]","[0.41540825366973877, 0.06078922003507614, -0.04329507797956467]","[0.4239880442619324, 0.04199390858411789, -0.2427128255367279]"
16:33:12.855487,"[0.5289567708969116, 0.3889690339565277, 0.0034247664734721184]","[0.5439372658729553, 0.6111804246902466, -0.03995300456881523]","[0.5553613305091858, 0.828818142414093, 0.020152347162365913]","[0.5292600989341736, 0.09953967481851578, 0.16718009114265442]","[0.5435228943824768, 0.11743944138288498, 0.06471427530050278]","[0.53566575050354, 0.06964851915836334, 0.006220597308129072]","[0.45850494503974915, 0.3973502814769745, -0.003459423314779997]","[0.4353729784488678, 0.620330274105072, -0.07437772303819656]","[0.41936051845550537, 0.8335803747177124, -0.0005370155558921397]","[0.4373876750469208, 0.09745565056800842, 0.16350950300693512]","[0.4120458960533142, 0.05656233802437782, 0.04628586769104004]","[0.4192673861980438, 0.039571426808834076, -0.06488072127103806]"
16:33:12.914763,"[0.5295003056526184, 0.3884091079235077, 0.001961642177775502]","[0.5441306829452515, 0.6117256879806519, -0.058227233588695526]","[0.5557679533958435, 0.8298627734184265, -0.005739057436585426]","[0.5285946726799011, 0.0983566865324974, 0.26196348667144775]","[0.543530285358429, 0.11293654888868332, 0.27344566583633423]","[0.5383458733558655, 0.0695033147931099, 0.34261056780815125]","[0.4587361216545105, 0.3964143693447113, -0.001957315718755126]","[0.43584445118904114, 0.6180662512779236, -0.08011768013238907]","[0.41916772723197937, 0.8321791887283325, -0.005999452900141478]","[0.43624988198280334, 0.09663501381874084, 0.24404047429561615]","[0.4062509834766388, 0.03685098513960838, 0.26395171880722046]","[0.4153083860874176, 0.024855826050043106, 0.34581974148750305]"
16:33:12.974065,"[0.5296834111213684, 0.38628044724464417, 0.011706169694662094]","[0.544799268245697, 0.611972987651825, -0.04047824442386627]","[0.555948793888092, 0.830835223197937, 0.01760687120258808]","[0.5295742750167847, 0.09784018248319626, 0.2537808418273926]","[0.5457143187522888, 0.11321215331554413, 0.17359042167663574]","[0.5335208177566528, 0.06389749050140381, 0.14074447751045227]","[0.4593326151371002, 0.3940913677215576, -0.011647308245301247]","[0.43636199831962585, 0.6172628402709961, -0.08611550182104111]","[0.4186517894268036, 0.8316861391067505, -0.015672845765948296]","[0.43752002716064453, 0.095939502120018, 0.1750458925962448]","[0.406589537858963, 0.03827475756406784, 0.03232340142130852]","[0.4161185026168823, 0.025493284687399864, -0.07880489528179169]"
16:33:13.033037,"[0.5302455425262451, 0.3844791054725647, 0.011414577253162861]","[0.5460710525512695, 0.6120954155921936, -0.04044880345463753]","[0.5566979050636292, 0.832136869430542, 0.01814679428935051]","[0.5306455492973328, 0.09577229619026184, 0.23294612765312195]","[0.5458737015724182, 0.11283353716135025, 0.1332809329032898]","[0.5375123620033264, 0.066373310983181, 0.07498859614133835]","[0.4595142602920532, 0.3926398754119873, -0.011384447105228901]","[0.43671342730522156, 0.617918848991394, -0.08126917481422424]","[0.4184555411338806, 0.8315886855125427, -0.005952225998044014]","[0.43820852041244507, 0.09566828608512878, 0.17310009896755219]","[0.4080440402030945, 0.04118301346898079, -0.003095462219789624]","[0.4169153571128845, 0.025730397552251816, -0.14392676949501038]"
16:33:13.092141,"[0.531294584274292, 0.3842209279537201, 0.011130189523100853]","[0.5468548536300659, 0.6133935451507568, -0.03681567683815956]","[0.5572126507759094, 0.8327537178993225, 0.0241787601262331]","[0.5321438908576965, 0.09292948991060257, 0.23043042421340942]","[0.5469323992729187, 0.11244058609008789, 0.0925297886133194]","[0.5378491878509521, 0.06744472682476044, -0.0030480145942419767]","[0.460365355014801, 0.3925709128379822, -0.011105458252131939]","[0.43694359064102173, 0.6188730001449585, -0.08128729462623596]","[0.4185747802257538, 0.8316124677658081, -0.0029036556370556355]","[0.4402354061603546, 0.09520375728607178, 0.17585034668445587]","[0.41253989934921265, 0.05394287407398224, -0.007390716578811407]","[0.41786861419677734, 0.03769410401582718, -0.25342193245887756]"
