frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
16:33:21.903987,"[0.4888298809528351, 0.41206106543540955, -0.1214485615491867]","[0.47899743914604187, 0.6445413827896118, -0.14461711049079895]","[0.5141457915306091, 0.9051634073257446, -0.1553811877965927]","[0.5252179503440857, 0.07816252112388611, -0.19804061949253082]","[0.44764068722724915, 0.05349692702293396, -0.38292843103408813]","[0.3735310733318329, 0.03979089856147766, -0.482551634311676]","[0.4582326114177704, 0.40779998898506165, 0.12111131101846695]","[0.4548616111278534, 0.6174855828285217, 0.24708795547485352]","[0.47660255432128906, 0.8060669302940369, 0.3803313672542572]","[0.462961882352829, 0.09540382027626038, 0.1620032787322998]","[0.36971718072891235, 0.08651754260063171, 0.20676761865615845]","[0.2973795533180237, 0.07256180047988892, 0.12215607613325119]"
16:33:21.971498,"[0.49021288752555847, 0.40970543026924133, -0.12136315554380417]","[0.47937658429145813, 0.6420369744300842, -0.174575075507164]","[0.5140290856361389, 0.8971917629241943, -0.22900733351707458]","[0.5273117423057556, 0.0871669352054596, -0.19071051478385925]","[0.4660002291202545, 0.05129694566130638, -0.3635345995426178]","[0.40326541662216187, 0.05214376375079155, -0.43185460567474365]","[0.45829975605010986, 0.40501752495765686, 0.12104655802249908]","[0.45515021681785583, 0.6165578365325928, 0.23906046152114868]","[0.476209819316864, 0.8020353317260742, 0.3623647689819336]","[0.4658510982990265, 0.1061633825302124, 0.163792222738266]","[0.39242416620254517, 0.10051203519105911, 0.20825965702533722]","[0.3495144248008728, 0.0891401395201683, 0.11780466884374619]"
16:33:22.032595,"[0.49140918254852295, 0.4045450985431671, -0.11610714346170425]","[0.4864213764667511, 0.6399457454681396, -0.14374732971191406]","[0.5142823457717896, 0.8963719606399536, -0.1643967628479004]","[0.5290201306343079, 0.08657591789960861, -0.18372157216072083]","[0.48183509707450867, 0.05588065832853317, -0.36831435561180115]","[0.4372066259384155, 0.06271915882825851, -0.5038459897041321]","[0.4583013951778412, 0.402473509311676, 0.11582084000110626]","[0.4556698799133301, 0.6130108833312988, 0.2295389324426651]","[0.4759523272514343, 0.8021208643913269, 0.3497861921787262]","[0.4659196734428406, 0.10539044439792633, 0.15828607976436615]","[0.39132389426231384, 0.09909109771251678, 0.21287895739078522]","[0.33892756700515747, 0.06601421535015106, 0.13326336443424225]"
16:33:22.094270,"[0.4915970265865326, 0.39931443333625793, -0.1140473261475563]","[0.48995038866996765, 0.6362234950065613, -0.15364111959934235]","[0.5152003765106201, 0.8965739011764526, -0.1915021687746048]","[0.5288461446762085, 0.08377322554588318, -0.1754094958305359]","[0.47289612889289856, 0.052296850830316544, -0.3485632836818695]","[0.41435521841049194, 0.06002824753522873, -0.4547627866268158]","[0.45903822779655457, 0.3994194269180298, 0.11377258598804474]","[0.4591074287891388, 0.606414794921875, 0.2322503626346588]","[0.4761478006839752, 0.8009888529777527, 0.3567848801612854]","[0.467511385679245, 0.10677442699670792, 0.15856918692588806]","[0.3900242745876312, 0.09852805733680725, 0.21245408058166504]","[0.3054129183292389, 0.06669000536203384, 0.13662798702716827]"
16:33:22.190448,"[0.491638720035553, 0.39433401823043823, -0.11402971297502518]","[0.4900149405002594, 0.63588547706604, -0.15576885640621185]","[0.515126645565033, 0.8966887593269348, -0.19591516256332397]","[0.530013918876648, 0.07752729207277298, -0.17780472338199615]","[0.47448697686195374, 0.04956662282347679, -0.3541819751262665]","[0.4116818606853485, 0.05897495895624161, -0.5040909051895142]","[0.45904219150543213, 0.39203938841819763, 0.11374659091234207]","[0.4616144001483917, 0.6043968200683594, 0.23311667144298553]","[0.4761516749858856, 0.8008714318275452, 0.36903515458106995]","[0.46737703680992126, 0.10074001550674438, 0.15695565938949585]","[0.3829520344734192, 0.09115488827228546, 0.21413327753543854]","[0.304228276014328, 0.05744292214512825, 0.13784506916999817]"
16:33:22.249667,"[0.4920463562011719, 0.39528197050094604, -0.11846115440130234]","[0.4894276261329651, 0.638550877571106, -0.15210193395614624]","[0.5147444009780884, 0.8946205973625183, -0.18097719550132751]","[0.5302503108978271, 0.07550624012947083, -0.1959320604801178]","[0.4755256772041321, 0.04078804329037666, -0.4097297489643097]","[0.41081714630126953, 0.05076788738369942, -0.5647723078727722]","[0.4603361487388611, 0.3932032883167267, 0.11817770451307297]","[0.4622287452220917, 0.605173647403717, 0.2533327043056488]","[0.47721895575523376, 0.8005736470222473, 0.4019761383533478]","[0.4672538638114929, 0.0994127169251442, 0.15539775788784027]","[0.3821083903312683, 0.06391541659832001, 0.2247370034456253]","[0.295431524515152, 0.05285027623176575, 0.16155008971691132]"
16:33:22.309749,"[0.49511367082595825, 0.39648503065109253, -0.1192113608121872]","[0.4834061563014984, 0.6383723020553589, -0.17928732931613922]","[0.5147199630737305, 0.8949638605117798, -0.22948242723941803]","[0.5325348973274231, 0.07611390203237534, -0.20340149104595184]","[0.4749240577220917, 0.04079003259539604, -0.41504982113838196]","[0.409091055393219, 0.03906474635004997, -0.5555858016014099]","[0.46181735396385193, 0.39351049065589905, 0.1189301460981369]","[0.46189650893211365, 0.6070888042449951, 0.25172585248947144]","[0.47774264216423035, 0.7996344566345215, 0.39771372079849243]","[0.46715593338012695, 0.0934579074382782, 0.14710299670696259]","[0.3830978572368622, 0.05271517485380173, 0.2231656163930893]","[0.2963355481624603, 0.03669050335884094, 0.15491686761379242]"
16:33:22.367901,"[0.4965638518333435, 0.3969564139842987, -0.1200481653213501]","[0.4833856523036957, 0.6405702233314514, -0.1821144074201584]","[0.5149694681167603, 0.8952053785324097, -0.22286634147167206]","[0.5323038697242737, 0.0765136331319809, -0.2018972784280777]","[0.47435131669044495, 0.03940865024924278, -0.41148698329925537]","[0.40669122338294983, 0.025399327278137207, -0.5583932399749756]","[0.4623546302318573, 0.3937263488769531, 0.1197664812207222]","[0.4619244933128357, 0.6096315383911133, 0.2505410313606262]","[0.4783465564250946, 0.7996798753738403, 0.3957023024559021]","[0.46663227677345276, 0.09278218448162079, 0.14869555830955505]","[0.38241705298423767, 0.05314023047685623, 0.2215208113193512]","[0.29724910855293274, 0.03966492414474487, 0.1483944207429886]"
16:33:22.427288,"[0.496277779340744, 0.39697566628456116, -0.11945370584726334]","[0.48534128069877625, 0.6405067443847656, -0.1758488118648529]","[0.5160375833511353, 0.8958015441894531, -0.21684470772743225]","[0.5318710207939148, 0.07606977969408035, -0.19206885993480682]","[0.47264450788497925, 0.03646129369735718, -0.40540826320648193]","[0.40762290358543396, 0.0273167435079813, -0.5493380427360535]","[0.46227729320526123, 0.39358729124069214, 0.11915462464094162]","[0.46192628145217896, 0.6096993088722229, 0.2343747913837433]","[0.478543758392334, 0.8008617758750916, 0.36020347476005554]","[0.4660075604915619, 0.09267605096101761, 0.14679794013500214]","[0.38214021921157837, 0.05443163588643074, 0.21482433378696442]","[0.29733964800834656, 0.04095662385225296, 0.1482364982366562]"
16:33:22.487480,"[0.4968131482601166, 0.3974984884262085, -0.11936452984809875]","[0.4870876669883728, 0.637040913105011, -0.17940956354141235]","[0.5162358283996582, 0.8922618627548218, -0.21597491204738617]","[0.5318019390106201, 0.07611437141895294, -0.1924193799495697]","[0.47162744402885437, 0.03685803338885307, -0.40814024209976196]","[0.40821927785873413, 0.02766239456832409, -0.5645787119865417]","[0.46222561597824097, 0.3935762345790863, 0.11907016485929489]","[0.46184441447257996, 0.608119785785675, 0.22578226029872894]","[0.4783485531806946, 0.8014447093009949, 0.3581556975841522]","[0.46370092034339905, 0.09146513789892197, 0.14345231652259827]","[0.38154658675193787, 0.05450369790196419, 0.21185697615146637]","[0.29756292700767517, 0.041775982826948166, 0.1449468433856964]"
